"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"swd-2.2",1.28345299531441e-10,0.358076967280365,0.524,0.09,1.25778393540812e-06,"2","swd-2.2"
"tag-294",1.32081948180579e-10,0.766872916682804,0.5,0.08,1.29440309216968e-06,"2","tag-294"
"klp-18",1.34044477599135e-10,0.300893960575882,0.381,0.037,1.31363588047152e-06,"2","klp-18"
"cebp-2",1.34363706885993e-10,0.689236493074346,0.69,0.176,1.31676432748273e-06,"2","cebp-2"
"hmg-4",1.36722228500268e-10,0.281289130730538,0.714,0.16,1.33987783930263e-06,"2","hmg-4"
"nuaf-1",1.40072745443507e-10,0.278818721530507,0.429,0.059,1.37271290534637e-06,"2","nuaf-1"
"K04C2.3",1.42985671676145e-10,0.711409329721977,0.738,0.176,1.40125958242622e-06,"2","K04C2.3"
"air-1",1.49164525080217e-10,0.630252282205912,0.429,0.053,1.46181234578613e-06,"2","air-1"
"C39B5.2",1.49164525080217e-10,0.448295634491658,0.429,0.053,1.46181234578613e-06,"2","C39B5.2"
"F40G9.6",1.536451754594e-10,0.749438578828264,0.429,0.053,1.50572271950212e-06,"2","F40G9.6"
"zyg-1",1.53825740308858e-10,0.374837823693399,0.333,0.027,1.50749225502681e-06,"2","zyg-1"
"D2089.8",1.55200728503375e-10,0.70924142614635,0.476,0.074,1.52096713933308e-06,"2","D2089.8"
"B0238.11",1.55540694126085e-10,0.432848219188271,0.786,0.223,1.52429880243564e-06,"2","B0238.11"
"mrg-1",1.56227963323121e-10,1.08344785035251,0.69,0.176,1.53103404056658e-06,"2","mrg-1"
"chaf-2",1.56699642991846e-10,0.449907117165356,0.357,0.032,1.53565650132009e-06,"2","chaf-2"
"K10D2.5",1.57303999060767e-10,0.979358580689122,0.381,0.043,1.54157919079552e-06,"2","K10D2.5"
"mboa-3",1.57303999060767e-10,0.720425705309226,0.381,0.043,1.54157919079552e-06,"2","mboa-3"
"mig-32",1.58999655889878e-10,0.267387345422075,0.405,0.048,1.5581966277208e-06,"2","mig-32"
