"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"exc-5",8.17296109248882e-07,-2.49746051280643,0.104,0.319,0.0111430151534993,"0","exc-5"
"sru-40",8.49822568240744e-07,-2.25501022884308,0.06,0.255,0.0115864808953943,"0","sru-40"
"scav-4",8.93951417947306e-07,-2.09356606067108,0.112,0.319,0.0121881336322936,"0","scav-4"
"slo-2",1.05305238832333e-06,-2.26777774372576,0.119,0.324,0.0143573162624002,"0","slo-2"
"samt-1",1.0575045840004e-06,-2.6785564048985,0.06,0.251,0.0144180174982614,"0","samt-1"
"pbo-4",1.09172617983069e-06,-3.97905357268479,0.127,0.309,0.0148845947358116,"0","pbo-4"
"rpia-1",1.1100496584667e-06,-1.23506763846533,0.433,0.574,0.0151344170435349,"0","rpia-1"
"ptps-1",1.24761839297826e-06,-2.54112445189583,0.097,0.289,0.0170100291698656,"0","ptps-1"
"T10B5.4",1.26619759070277e-06,-2.90164988189453,0.09,0.289,0.0172633379516416,"0","T10B5.4"
"F23A7.4",1.33140144610254e-06,1.03364239361069,0.478,0.29,0.0181523273161621,"0","F23A7.4"
"paic-1",1.33441612250047e-06,-1.82724240621677,0.299,0.483,0.0181934294141715,"0","paic-1"
"F42F12.4",1.43684449474458e-06,1.36052132930004,0.388,0.225,0.0195899378413476,"0","F42F12.4"
"Y82E9BR.16",1.47004747749985e-06,-1.85864164890306,0.261,0.465,0.0200426273082329,"0","Y82E9BR.16"
"Y73F8A.27",1.51018351246208e-06,1.02134819475015,0.44,0.27,0.020589842008908,"0","Y73F8A.27"
"F37B12.3",1.53298999633705e-06,-1.28228331064845,0.44,0.582,0.0209007856100593,"0","F37B12.3"
"C16D9.4",1.67190214467607e-06,-1.64925743587317,0.194,0.41,0.0227947138405135,"0","C16D9.4"
"nhr-6",1.71070913975019e-06,-2.39779692459152,0.067,0.255,0.0233238084113541,"0","nhr-6"
"itx-1",1.75352052149847e-06,-1.34313644820238,0.463,0.615,0.0239074987901102,"0","itx-1"
"rgs-7",1.98001021445345e-06,-1.73097510561159,0.194,0.406,0.0269954592638583,"0","rgs-7"
"T03F6.3",1.99689327177104e-06,-1.49456849120651,0.328,0.507,0.0272256428673264,"0","T03F6.3"
"F26F12.3",2.09537272480928e-06,-2.92162431697086,0.261,0.464,0.0285683117300498,"0","F26F12.3"
"acdh-3",2.15554323326439e-06,-1.64689289205767,0.119,0.323,0.0293886764423267,"0","acdh-3"
"got-1.2",2.36346587811508e-06,-1.65923484412218,0.276,0.448,0.0322234937822211,"0","got-1.2"
"mans-2",2.4060272987529e-06,-1.66211812451604,0.396,0.541,0.0328037761911971,"0","mans-2"
"ugt-61",2.68170450592408e-06,1.52148524784773,0.321,0.166,0.0365623592337689,"0","ugt-61"
"fos-1",2.69232403441842e-06,-1.76019551515048,0.373,0.541,0.0367071458852607,"0","fos-1"
"crb-3",2.79037708255632e-06,-1.47115557116004,0.209,0.415,0.0380440011435728,"0","crb-3"
"best-13",3.12684055596064e-06,-2.69737222627931,0.09,0.275,0.0426313441399673,"0","best-13"
"nkb-1",3.1714293784962e-06,-1.24546017798029,0.731,0.741,0.0432392681464172,"0","nkb-1"
"vab-10",3.38135517402683e-06,-1.6877381276173,0.813,0.796,0.0461013964426818,"0","vab-10"
"C49G7.10",3.67831120523583e-06,-2.62106471496393,0.082,0.266,0.0501500949721852,"0","C49G7.10"
"cest-35.1",3.70510453320738e-06,-1.3760341260047,0.254,0.449,0.0505153952057494,"0","cest-35.1"
"W02B12.1",3.78160133874764e-06,-2.04848975316752,0.246,0.418,0.0515583526524853,"0","W02B12.1"
"nhr-13",3.79893900072161e-06,1.08439664666509,0.328,0.174,0.0517947343358384,"0","nhr-13"
"K10D6.4",4.00215810582363e-06,1.1271660810822,0.254,0.111,0.0545654236147994,"0","K10D6.4"
"cyp-13A6",4.1728938363915e-06,1.10960657135769,0.425,0.244,0.0568932345653617,"0","cyp-13A6"
"ral-1",4.38856810087571e-06,-1.30688619190636,0.575,0.651,0.0598337374873395,"0","ral-1"
"algn-2",4.41314389190759e-06,1.17549500732488,0.418,0.246,0.060168803822268,"0","algn-2"
"cyn-10",5.24579479864582e-06,1.00266048051,0.276,0.128,0.0715211662847371,"0","cyn-10"
