"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"mrps-12",0.841557003044863,-0.210624266453715,0.444,0.385,1
"polq-1",0.841583681628324,0.789453631838141,0.125,0.112,1
"eif-2Bbeta",0.841756834810763,-0.273593157770124,0.208,0.183,1
"pck-1",0.841829841175484,-0.72632283130478,0.042,0.036,1
"dars-2",0.84200795326876,-0.581791656253225,0.153,0.144,1
"clec-206",0.842082194646034,-1.39950457428022,0.042,0.046,1
"pitr-5",0.842269132766626,-0.266019846595676,0.014,0.017,1
"immp-1",0.842611040220302,-1.02569282433362,0.222,0.2,1
"spcs-3",0.842793086810125,-0.156026318678415,0.611,0.553,1
"Y37H9A.1",0.843247514453939,-0.428650178540929,0.139,0.119,1
"mec-5",0.84425408328355,0.507611073988005,0.056,0.049,1
"ZK632.2",0.844435390010516,-0.233089578046445,0.167,0.147,1
"R04B5.6",0.844575878696713,0.756103080359291,0.014,0.017,1
"K02A11.2",0.844575878696713,-1.00933583979571,0.014,0.017,1
"cdk-14",0.844575878696713,0.244953111197916,0.014,0.017,1
"T28F4.8",0.844575878696713,0.725678281403167,0.014,0.017,1
"mca-2",0.844639891166235,-0.903810305243393,0.125,0.129,1
"cebp-1",0.84497650740739,-0.245091190792468,0.278,0.242,1
"F22G12.4",0.845202430467588,0.220361484211337,0.111,0.098,1
"F54D5.2",0.846883958177586,0.712002721120778,0.014,0.017,1
"F58D5.9",0.846883958177586,0.656229861899335,0.014,0.017,1
"cyn-2",0.846883958177586,0.398437059696898,0.014,0.017,1
"cyp-34A6",0.847158864114843,-0.717601151168966,0.056,0.059,1
"F14F9.3",0.847260977046918,-0.692688728038632,0.028,0.024,1
"ZK993.2",0.847260977046918,0.129859116558522,0.028,0.024,1
"F28F8.7",0.847414062357183,0.184636901092254,0.028,0.032,1
"C35B1.2",0.84793306625512,-0.230077306802714,0.417,0.359,1
"gei-15",0.84821246065594,-0.359848639934561,0.069,0.061,1
"R08D7.4",0.848336844152978,-0.681945099225545,0.278,0.249,1
"K11H12.10",0.849183205908789,0.428576270514072,0.028,0.024,1
"unc-101",0.849193351909484,0.180439702607208,0.014,0.017,1
"pph-4.2",0.849288969984678,0.294396294098195,0.069,0.063,1
"eif-3.B",0.849350760100159,-0.236879367340026,0.694,0.641,1
"C44B11.6",0.84967631913765,0.152160964307004,0.056,0.049,1
"C03B1.5",0.850008722382144,-0.150661696368677,0.083,0.073,1
"sec-11",0.850065864802463,-0.353887330187774,0.736,0.605,1
"T16G1.18",0.851106331881351,0.493078934510653,0.028,0.024,1
"mdt-31",0.851270876705788,-0.2165226926024,0.139,0.12,1
"apm-1",0.851297013308947,-0.309154908794692,0.736,0.651,1
"miz-1",0.851366281668079,-0.213123838008091,0.542,0.463,1
"ZC374.2",0.851504040558805,-1.0719285805862,0.014,0.017,1
"frh-1",0.851642551406061,-0.784725913371604,0.153,0.154,1
"eral-1",0.851968144217581,-0.555490563247899,0.153,0.132,1
"npp-19",0.851976247683662,-0.147873105647697,0.139,0.142,1
"T25G12.6",0.852467263739537,-1.74443668271569,0.083,0.085,1
"F48G7.13",0.853030343799598,0.33279619151051,0.028,0.024,1
"hrg-4",0.853030343799598,-0.241918953970996,0.028,0.024,1
"H04D03.7",0.853030343799598,0.101240997656973,0.028,0.024,1
"pde-2",0.853593494401377,-0.162277123953097,0.486,0.441,1
"otpl-4",0.853816004758591,0.912424652550103,0.014,0.017,1
"tag-131",0.854351919635121,-0.280284190614849,0.306,0.264,1
"hrde-2",0.854955230482709,0.708663990218549,0.028,0.024,1
"B0507.1",0.855781099637199,-0.743470054103163,0.056,0.051,1
"frm-5.1",0.855855263147825,0.142025690003202,0.083,0.075,1
"gst-24",0.856028551216893,-0.242439183984256,0.111,0.098,1
"C25A1.20",0.856129225109019,0.667620039186549,0.014,0.017,1
"vps-22",0.856333976895635,-0.174812534683554,0.347,0.314,1
"pas-5",0.856466804334555,-0.255419633954289,0.75,0.625,1
"F52D1.2",0.856538834048726,-0.296649621233328,0.181,0.159,1
"lron-7",0.856703018349694,-0.203126628636056,0.972,0.892,1
"hot-6",0.856880980734244,-0.171757588480427,0.028,0.024,1
"Y48E1B.17",0.856880980734244,0.17056822473361,0.028,0.024,1
"taf-11.2",0.856880980734244,0.576241857812377,0.028,0.024,1
"gei-6",0.857194485900296,-0.660371291725799,0.417,0.346,1
"ndx-8",0.857312662886048,0.122626089149471,0.361,0.322,1
"Y39E4B.10",0.858031439299908,0.403966647312278,0.083,0.093,1
"F56A8.3",0.858174616964574,-0.116861200411636,0.847,0.714,1
"gpa-15",0.858257379818842,-0.411228293887945,0.153,0.134,1
"pals-31",0.858443682177883,0.770662797092821,0.014,0.017,1
"F11E6.8",0.858443682177883,1.17643697572952,0.014,0.017,1
"sip-1",0.858443682177883,1.35213935453546,0.014,0.017,1
"F30F8.9",0.858498444230145,-0.569555039079619,0.194,0.188,1
"lis-1",0.858655290051688,-0.378430736412034,0.264,0.225,1
"F44A2.5",0.858807583342342,0.259952077459492,0.028,0.024,1
"car-1",0.858821358132114,-0.346649254383334,0.569,0.508,1
"cdc-73",0.859191706776546,-0.473628131060696,0.278,0.242,1
"rsks-1",0.860089673037128,-0.242034225842607,0.708,0.639,1
"mecr-1",0.860144619482846,-0.426920678457304,0.389,0.332,1
"K10G4.3",0.860180069036197,-1.03805929569091,0.125,0.112,1
"mage-1",0.860272038048202,-0.371702632775008,0.167,0.163,1
"F26H11.4",0.860541899112934,-0.80153103041164,0.056,0.049,1
"cutl-2",0.860735027079909,-0.22768934495407,0.028,0.024,1
"nduf-2.2",0.860735027079909,0.518171580113018,0.028,0.024,1
"M03A1.3",0.860759356501086,2.18263520894846,0.014,0.017,1
"R04A9.3",0.860788905336346,-0.520543729768725,0.181,0.175,1
"Y71G12B.10",0.860840786594711,-0.422067621756265,0.125,0.125,1
"R10D12.7",0.861141675909089,0.281321543759008,0.056,0.051,1
"hus-1",0.861143927947407,0.282680740043458,0.042,0.037,1
"mrt-2",0.861143927947407,1.95928473486937,0.042,0.037,1
"sptf-3",0.861199790143272,-0.163959111626269,0.375,0.358,1
"sec-31",0.861655128994842,-0.340174689892365,0.181,0.176,1
"nol-6",0.86237565687842,-0.58466468731804,0.333,0.275,1
"faah-4",0.862380455123565,-0.751078519613779,0.306,0.269,1
"K11H3.5",0.862422702061465,-1.25990063314562,0.153,0.147,1
"lem-2",0.862624175668394,-0.190663824039783,0.125,0.125,1
"kin-10",0.862773153960119,-0.247630928394143,0.736,0.617,1
"nep-12",0.863211400503124,-0.879059074245802,0.25,0.214,1
"Y92H12BL.1",0.86369823525502,-0.566865817124226,0.139,0.122,1
"F28F5.4",0.863909016101627,-0.374880864950805,0.111,0.114,1
"mdt-6",0.864150167377092,-0.39319379699129,0.083,0.085,1
"gpdh-2",0.864484704297727,-0.203062950094476,0.778,0.71,1
"emb-30",0.864621249351571,-0.337518363172148,0.333,0.295,1
"F57B9.3",0.864914949411687,-0.757083193245883,0.153,0.147,1
"C17E4.6",0.86521988539329,-0.266243504939857,0.514,0.41,1
"ttc-37",0.865974982528418,-0.82239611380477,0.111,0.097,1
"Y52B11A.20",0.865974987677956,-0.50796425353091,0.111,0.097,1
"lsd-1",0.866236670766333,-0.525229210809028,0.042,0.046,1
"Y49E10.21",0.866427321120027,-0.416137715938043,0.194,0.178,1
"snx-17",0.866463626446825,0.154872175143017,0.167,0.154,1
"mrpl-46",0.867063544567516,-0.640913457634543,0.139,0.137,1
"T24A6.20",0.867127470806917,-0.719410106954921,0.236,0.214,1
"coa-4",0.867382245634967,-0.106727085276877,0.653,0.532,1
"isw-1",0.867816438620867,-0.67243749959548,0.236,0.219,1
"F41C6.7",0.867978505638011,-0.641440636368811,0.139,0.124,1
"pals-25",0.867998370292836,0.184053952577877,0.028,0.031,1
"C16E9.2",0.868172113853016,-0.160131832612906,0.083,0.075,1
"gck-1",0.868790519415684,-0.401019501807298,0.583,0.51,1
"cids-1",0.869200767863935,-0.841528135274829,0.111,0.107,1
"R07B1.9",0.869731012664481,-0.124518215043508,0.028,0.031,1
"zyg-8",0.869764646933987,-0.820386132424699,0.125,0.125,1
"T24D1.2",0.869796839144103,-0.128681473698786,0.125,0.114,1
"pgap-2",0.870006538342861,-0.443874808023537,0.222,0.208,1
"tut-1",0.87015000115667,-0.123298481407947,0.194,0.175,1
"Y65B4A.2",0.87047043980334,0.46238104856872,0.083,0.076,1
"ints-13",0.870657965357109,-0.739072378337854,0.125,0.125,1
"rpn-6.2",0.87097597166908,0.259798862424123,0.069,0.076,1
"vps-39",0.871003201155999,-0.44210340940663,0.25,0.217,1
"R186.3",0.871180784612693,-0.633139700283312,0.333,0.297,1
"mrps-30",0.871514514136234,-0.49476183423524,0.486,0.402,1
"cyp-33E2",0.871805574574762,0.166312731854185,0.25,0.244,1
"F22D6.2",0.871818759150771,-0.180607978922881,0.806,0.756,1
"mrp-8",0.872042367603926,-1.19251857166826,0.042,0.044,1
"bar-1",0.872087778605829,-1.36440912555053,0.181,0.166,1
"smu-1",0.872162993910371,-0.662703769376207,0.375,0.324,1
"C51E3.10",0.872282376850031,-0.213944352326465,0.514,0.458,1
"Y92H12A.5",0.872476645637716,-0.527536361572388,0.25,0.232,1
"rsp-8",0.872649668350053,-0.202465180573892,0.625,0.532,1
"spt-4",0.872690259135069,-0.288003097181343,0.208,0.181,1
"R05G6.5",0.873198166129572,0.335925463257103,0.028,0.031,1
"let-383",0.873198166129572,-1.7458087426534,0.028,0.031,1
"sin-3",0.873302896865828,-0.364190260421722,0.431,0.349,1
"Y54G11A.7",0.873322819536449,-0.175778904467348,0.278,0.263,1
"mdt-29",0.873935611338295,-0.347581923719622,0.361,0.314,1
"C17E7.9",0.8739412292928,2.34690370663174,0.014,0.012,1
"Y105C5B.8",0.8739412292928,1.72455818326524,0.014,0.012,1
"VM106R.1",0.8739412292928,1.73172498074949,0.014,0.012,1
"ears-1",0.874252005822904,-0.148691350113887,0.764,0.746,1
"F08G5.3",0.874570605347613,0.432637820067086,0.056,0.051,1
"nhr-177",0.874881682819791,-0.637327146310361,0.486,0.408,1
"che-7",0.874932660861369,-1.14009717994432,0.028,0.031,1
"elb-1",0.87536350999742,-0.404188544216608,0.25,0.21,1
"C56C10.9",0.876220408122775,0.48729295480421,0.042,0.046,1
"Y55B1AR.2",0.876419351884973,-0.930455712830237,0.361,0.322,1
"saeg-2",0.876486183050321,-0.291079026509895,0.236,0.208,1
"svh-11",0.876546396909616,-0.537533190097762,0.069,0.073,1
"mtm-3",0.876555001747766,-0.221161737841116,0.75,0.642,1
"cul-4",0.87663505307606,-0.628692611747311,0.264,0.231,1
"T10H9.8",0.876659459565161,1.38407800258871,0.014,0.012,1
"pnk-4",0.87803304494739,-0.35565933760744,0.181,0.156,1
"scp-1",0.878373722962838,-0.392736415902223,0.569,0.5,1
"Y54F10AR.1",0.87838216645793,-0.195509519544149,0.306,0.297,1
"F07F6.7",0.8784034453533,0.339782464423071,0.028,0.031,1
"Y105E8A.20",0.879359502268681,-0.303279089822689,0.542,0.461,1
"fbf-2",0.879379145305703,1.27101106962232,0.014,0.012,1
"hmg-3",0.879379145305703,1.33693026691378,0.014,0.012,1
"ssp-16",0.879379145305703,0.847902894204847,0.014,0.012,1
"fip-3",0.879379145305703,1.31949988184806,0.014,0.012,1
"F55A11.6",0.879404145693273,0.440084247552756,0.181,0.175,1
"unc-60",0.87955420558994,-0.348341533247956,0.111,0.115,1
"T28F4.4",0.879797423929134,-0.397056141744192,0.292,0.251,1
"him-6",0.87998110306949,0.328514093429265,0.069,0.073,1
"taf-10",0.880955084227484,-0.244598265611956,0.333,0.288,1
"npp-24",0.881347252466309,-0.495193851772564,0.194,0.173,1
"sqv-6",0.881705260118486,-0.311159359439361,0.069,0.071,1
"F14D7.5",0.882100254924227,0.994095725908757,0.014,0.012,1
"M05D6.3",0.882100254924227,0.822352855700255,0.014,0.012,1
"C07A9.5",0.882100254924227,0.634166149902904,0.014,0.012,1
"vps-60",0.882206269957026,-0.44282783679837,0.639,0.525,1
"rde-4",0.88226484271067,-0.644936093220236,0.306,0.276,1
"nhr-141",0.882350423891435,-0.738739514728445,0.056,0.049,1
"Y36E3A.2",0.882376231013928,-0.442068397733116,0.056,0.059,1
"Y50D4A.5",0.882436939036027,-0.874595110454015,0.181,0.169,1
"zipt-9",0.882825313205578,-0.117385716926586,0.528,0.454,1
"T03G11.3",0.882862274098281,-0.52414215800265,0.069,0.071,1
"ppk-1",0.883032130095997,-0.113790329473545,0.389,0.336,1
"pigu-1",0.883500872579323,0.225212287128023,0.236,0.251,1
"gst-16",0.883583042612083,-0.783062914685063,0.278,0.251,1
"rpoa-1",0.883631565125807,-0.290514846830409,0.639,0.551,1
"dnpp-1",0.883733460883565,-0.369168002997617,0.792,0.656,1
"thoc-3",0.884019538038394,-0.366198678842981,0.069,0.071,1
"F54F2.9",0.884141811479297,-0.659524766932941,0.153,0.149,1
"ent-1",0.884280592305421,-0.148985469254589,0.597,0.514,1
"scyl-1",0.884301008217448,-0.283683504282403,0.458,0.415,1
"C25F9.15",0.884608733248107,-1.13497055143097,0.097,0.097,1
"nmat-2",0.884774986825717,-0.314712981628102,0.056,0.058,1
"str-143",0.88482275678011,-0.373813058571932,0.014,0.012,1
"F14F9.8",0.88482275678011,1.32502100470207,0.014,0.012,1
"elli-1",0.88482275678011,1.45127912260098,0.014,0.012,1
"C06A6.7",0.88482275678011,1.1739330137547,0.014,0.012,1
"T04C9.1",0.884943662275841,-0.250007903095265,0.486,0.468,1
"unc-49",0.884986906301356,-0.482213217725961,0.111,0.11,1
"ggtb-1",0.885072533535698,-0.205563044957302,0.333,0.325,1
"C56A3.6",0.885190775340843,0.329677221006862,0.097,0.1,1
"trpp-6",0.885749350069273,-0.29840522961507,0.222,0.2,1
"wht-1",0.88578064160549,-0.462713068545894,0.222,0.224,1
"Y66D12A.21",0.885853707945496,-0.658928329897225,0.319,0.269,1
"zipt-11",0.886144001333141,-0.209029358589994,0.083,0.075,1
"dhs-24",0.886339167885183,-0.912736014096322,0.208,0.188,1
"mrpl-24",0.886477356336004,-0.492965711384555,0.264,0.242,1
"mdh-1",0.886556750732528,-0.106380706566893,0.875,0.822,1
"T11G6.2",0.886658966482529,-0.450715497431874,0.347,0.3,1
"mrpl-37",0.887000901188407,-0.243059619847395,0.681,0.598,1
"ceh-44",0.887024177983386,-0.242112792223596,0.417,0.364,1
"srsx-30",0.887090494196085,0.422430419431394,0.028,0.031,1
"Y48G8AL.13",0.887355985486207,-0.369434874615564,0.875,0.746,1
"vit-1",0.887546619183409,0.502611277508239,0.014,0.012,1
"B0563.7",0.887546619183409,0.439844424418974,0.014,0.012,1
"C26B9.2",0.887546619183409,0.228721311935437,0.014,0.012,1
"F02E11.7",0.887546619183409,1.09544212819507,0.014,0.012,1
"unc-23",0.887744657514795,-0.687725569005853,0.472,0.4,1
"xpo-2",0.888281149910561,-0.831155125337475,0.139,0.12,1
"Y39A3CL.1",0.88842263677656,-0.140483503592219,0.125,0.124,1
"cpt-6",0.888671309805102,-0.188261329206968,0.083,0.085,1
"cln-3.2",0.889181171354821,-0.254389899131938,0.222,0.195,1
"F46F11.1",0.889993144398763,-0.369800672417291,0.625,0.541,1
"F45H10.5",0.890013609107477,0.170601030277876,0.069,0.064,1
"mec-4",0.890271810395968,1.40328991824107,0.014,0.012,1
"F42D1.4",0.890271810395968,1.17664755573515,0.014,0.012,1
"C08F8.3",0.890271810395968,1.37207133507483,0.014,0.012,1
"bbs-9",0.890271810395968,0.237146616198099,0.014,0.012,1
"rmh-1",0.890271810395968,1.03162980572426,0.014,0.012,1
"R13A5.10",0.890271810395968,1.07584452836167,0.014,0.012,1
"hsp-25",0.890696265304546,-0.314924845819578,0.75,0.6,1
"F53B6.13",0.890952286652818,-0.214674492431902,0.097,0.086,1
"bcas-2",0.890981190375405,-0.193247031108115,0.222,0.208,1
"mrpl-13",0.891323642534895,-0.102442515830311,0.403,0.353,1
"tgn-38",0.891687785822373,-0.385914495033683,0.514,0.459,1
"unc-41",0.892081795837147,-0.332701718913973,0.056,0.051,1
"F29B9.7",0.892309311198688,-0.327514590694056,0.028,0.031,1
"Y54G2A.76",0.892379090465059,-1.0856179680036,0.042,0.044,1
"F35H12.5",0.892785977913486,-0.183771118968525,0.111,0.103,1
"ncx-9",0.892998298632525,0.959424508367812,0.014,0.012,1
"F59A1.11",0.892998298632525,0.712670918566992,0.014,0.012,1
"F18E3.11",0.892998298632525,-0.774261957036737,0.014,0.012,1
"sul-3",0.892998298632525,0.693474038260278,0.014,0.012,1
"moc-5",0.892998298632525,1.1255517735352,0.014,0.012,1
"F09E10.7",0.892998298632525,0.984285826876438,0.014,0.012,1
"K09C4.4",0.892998298632525,1.12086559604,0.014,0.012,1
"ugt-59",0.892998298632525,1.20261070729385,0.014,0.012,1
"T14G10.8",0.892998298632525,1.08954575381855,0.014,0.012,1
"W03C9.6",0.892998298632525,1.12843899798731,0.014,0.012,1
"flp-22",0.892998298632525,1.29819804593163,0.014,0.012,1
"pgal-1",0.892998298632525,-0.794981701705407,0.014,0.012,1
"him-19",0.892998298632525,1.18044840926734,0.014,0.012,1
"Y71G12B.30",0.892998298632525,1.06045237849655,0.014,0.012,1
"B0303.16",0.892998298632525,-0.623166447579967,0.014,0.012,1
"T03F6.10",0.892998298632525,0.915653515567955,0.014,0.012,1
"dvc-1",0.894049952868584,0.185038617019987,0.028,0.031,1
"F54B3.1",0.894210681848149,-0.338674838842174,0.597,0.549,1
"mrpl-30",0.894262580070592,-0.153494511654909,0.458,0.414,1
"nhr-204",0.894330809819356,-0.69155041947684,0.222,0.183,1
"let-355",0.894436712527449,-0.142223749422735,0.417,0.385,1
"dab-1",0.89480480732883,-0.19133832612966,0.472,0.402,1
"coq-4",0.895113728789746,-0.600311907612625,0.097,0.1,1
"oac-58",0.895290444493187,-0.727346051894121,0.042,0.044,1
"usip-1",0.895337685402288,-0.620726656520824,0.167,0.146,1
"crn-1",0.895378684668462,-0.551829843769848,0.139,0.125,1
"C52E2.5",0.895424055885358,-0.690436349365433,0.208,0.186,1
"nhr-27",0.895791129708991,-0.246679079448612,0.028,0.031,1
"ccdc-149",0.895798495883316,-0.375365300395323,0.417,0.354,1
"dars-1",0.895929112945921,-0.255226980265549,0.722,0.625,1
"klp-16",0.896046721150594,-0.413273147903739,0.111,0.112,1
"M60.6",0.896254396466811,-0.383120519671651,0.167,0.166,1
"vms-1",0.896518483275043,-0.8264615842221,0.375,0.307,1
"F46B6.12",0.896625839606008,-0.307718854554147,0.236,0.21,1
"Y43E12A.2",0.896931145570079,-0.330593050586361,0.653,0.525,1
"F53G12.9",0.896994294935637,-0.445784455484746,0.042,0.037,1
"dnj-22",0.897346074177215,-0.447737289197764,0.153,0.142,1
"mrp-6",0.897532796267989,0.281709897584053,0.028,0.031,1
"C14B1.2",0.897532796267989,0.779078896139911,0.028,0.031,1
"F37C4.4",0.898203209501545,0.195915787568239,0.042,0.044,1
"C46F11.4",0.898243884811092,-0.549490847860256,0.347,0.319,1
"scrm-1",0.898487829149832,-0.572721896114892,0.097,0.095,1
"lin-13",0.898792553945571,-0.277086606353568,0.556,0.497,1
"spp-1",0.899183900521394,-0.408660588549698,0.361,0.314,1
"txt-6",0.899267636969869,-0.14103307344586,0.222,0.193,1
"ketn-1",0.899660108996565,-0.157632154212235,0.042,0.044,1
"C08F8.9",0.899689914154704,-0.140036768298934,0.792,0.739,1
"swp-1",0.900040977899957,-0.497911638422341,0.25,0.236,1
"frpr-19",0.900203213984424,0.652832414971925,0.056,0.053,1
"dnj-1",0.900540848148962,-0.354729317504004,0.625,0.559,1
"T09A5.4",0.901533301978473,-0.443132931483168,0.056,0.051,1
"Y41E3.1",0.901686605405688,-0.148429467925171,0.083,0.076,1
"T25B9.12",0.901687589553562,0.261116831184356,0.042,0.037,1
"F28H1.1",0.901687589553562,0.128171447537265,0.042,0.037,1
"T24H7.3",0.902154790621884,0.243152082594941,0.097,0.092,1
"serr-1",0.902360787029959,-0.137582808938852,0.139,0.137,1
"mdt-30",0.902444677403251,-0.413473997707746,0.153,0.146,1
"F39C12.1",0.902495067751118,-0.285718211112766,0.736,0.69,1
"mib-1",0.902574917684283,0.197522241902288,0.042,0.044,1
"Y38C1AA.12",0.903974576396731,-0.217400814746739,0.111,0.11,1
"M02B7.7",0.904773212582859,-0.762097018272506,0.083,0.078,1
"pmk-1",0.905105174604657,-0.701718848597938,0.389,0.329,1
"arp-6",0.905700508213598,-0.18252642564877,0.069,0.069,1
"F11A10.6",0.905852877796317,-0.148141306642963,0.389,0.331,1
"npp-23",0.906049397117684,-0.295408180871824,0.125,0.112,1
"lron-4",0.906130386445824,0.518150380947416,0.028,0.025,1
"skpo-3",0.906384323076797,-0.877569648602345,0.042,0.037,1
"W09D10.4",0.907471778185444,-0.360572833934237,0.5,0.469,1
"mrpl-21",0.907965811324847,-0.255322228179167,0.25,0.222,1
"C02H6.1",0.908018219499985,0.630198317570579,0.028,0.025,1
"rab-5",0.908100775061167,-0.192182235780821,0.764,0.673,1
"fln-1",0.908426954770458,-1.36089943427773,0.25,0.21,1
"nhr-170",0.908554910831989,-0.446995404727767,0.319,0.293,1
"lir-1",0.909044762030193,-0.336290385265884,0.167,0.151,1
"H14A12.5",0.909737823261022,0.91680295924781,0.028,0.031,1
"F28D9.4",0.910009431367654,-1.51855625755883,0.194,0.168,1
"C16D9.4",0.910291172741214,-0.368063736044807,0.514,0.454,1
"sqv-4",0.910607610700528,-0.503873993833569,0.389,0.354,1
"F31D4.2",0.910731417361311,-0.319427048841332,0.472,0.407,1
"Y110A7A.21",0.910945678244335,-0.177154055500552,0.861,0.776,1
"F19B6.1",0.911675801139722,-0.10003608787216,0.458,0.393,1
"Y57G11C.33",0.91203241022836,-0.317664559661037,0.236,0.207,1
"F13B12.6",0.912174866117931,-0.620278381499327,0.194,0.18,1
"parg-1",0.912558029246477,0.821207520180252,0.083,0.088,1
"ubxn-4",0.912693959436514,-0.212645293068165,0.444,0.371,1
"nhr-163",0.91274356579881,-0.545883338751716,0.069,0.069,1
"ari-2",0.912986899666411,-0.492937205829668,0.236,0.214,1
"ivns-1",0.912989780422151,-0.206757392838899,0.417,0.38,1
"ciao-2B",0.913030354177153,-0.264582742964151,0.375,0.305,1
"T23G11.7",0.913107543236042,-0.412645048322339,0.569,0.469,1
"B0001.5",0.913691918319265,-0.564706935781646,0.125,0.12,1
"sod-3",0.913705593382475,-0.306739213034059,0.056,0.051,1
"M110.3",0.914868474808476,-0.484330650457474,0.333,0.302,1
"T23F11.6",0.915161258584421,-0.12172704833018,0.153,0.142,1
"T01B6.1",0.915752918990148,-0.944009527647088,0.25,0.222,1
"gyf-1",0.915866569770594,-0.485158023015549,0.417,0.368,1
"R10D12.8",0.916558946450913,0.590077147874012,0.153,0.151,1
"E02C12.8",0.916932797243062,-0.537570622757538,0.097,0.098,1
"tbca-1",0.917156205511398,-0.629491940395562,0.208,0.19,1
"F22E5.9",0.91716788906923,0.285845779108088,0.042,0.044,1
"B0001.2",0.917317321090361,1.13285809856671,0.056,0.054,1
"T02C1.2",0.918123587357564,1.04676412438842,0.042,0.039,1
"set-22",0.918791744662846,0.455683190369486,0.014,0.015,1
