"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"trpl-5.1",2.36511149685463e-41,2.35705962967829,0.348,0.051,3.61601896754104e-37,"8","trpl-5"
"pnp-1.6",2.51239449259923e-41,1.39721639743805,0.773,0.22,3.84119993973497e-37,"8","pnp-1"
"itx-1.2",3.2108164281364e-41,1.77782476342277,0.689,0.198,4.90901723697774e-37,"8","itx-1"
"C18E9.5.6",5.46412867146553e-41,1.91180676046642,0.705,0.217,8.35410632580365e-37,"8","C18E9.5"
"F14B8.5.7",7.5258990614497e-41,1.63242868989382,0.803,0.287,1.15063470750504e-36,"8","F14B8.5"
"F10C1.8.2",8.59940146335556e-41,1.73781745186003,0.598,0.149,1.31476248973243e-36,"8","F10C1.8"
"ads-1.6",9.55982299919592e-41,2.05851493673975,0.773,0.307,1.46160133834706e-36,"8","ads-1"
"drr-1.7",9.56297564147995e-41,1.81213866224941,0.795,0.296,1.46208334582587e-36,"8","drr-1"
"Y52B11A.12.2",1.02194967551167e-40,2.18682201499128,0.591,0.153,1.5624588588898e-36,"8","Y52B11A.12"
"F55H12.3.1",1.28210682929538e-40,1.76222533055317,0.629,0.171,1.9602131313097e-36,"8","F55H12.3"
"F28B4.3.1",1.36622650910519e-40,1.41398856474023,0.485,0.097,2.08882370977093e-36,"8","F28B4.3"
"fmo-1.1",1.68101116355088e-40,1.60869631401258,0.568,0.131,2.57009796795295e-36,"8","fmo-1"
"F48D6.4.8",1.70116177650763e-40,2.15513770473303,0.826,0.348,2.60090624010251e-36,"8","F48D6.4"
"lec-6.2",1.70433201593488e-40,1.79826313726794,0.614,0.152,2.60575321916284e-36,"8","lec-6"
"lec-10.7",1.77952948098483e-40,1.54141025766476,0.765,0.251,2.72072262347771e-36,"8","lec-10"
"Y16B4A.2.1",1.84143249992217e-40,1.37114339601211,0.598,0.14,2.815366149131e-36,"8","Y16B4A.2"
"trx-3.1",2.77141830149741e-40,2.13089398846857,0.47,0.095,4.23722144115939e-36,"8","trx-3"
"cdf-2.6",3.05981638784571e-40,2.08905367733886,0.75,0.229,4.6781532753773e-36,"8","cdf-2"
"ttr-41.6",3.06102611721906e-40,1.82432427574503,0.72,0.246,4.68000283061621e-36,"8","ttr-41"
"R05F9.6.2",3.56009944856151e-40,1.74586413297881,0.652,0.184,5.4430360469057e-36,"8","R05F9.6"
"nep-17.2",4.12519074394916e-40,1.41236124635266,0.659,0.179,6.30700412842387e-36,"8","nep-17"
"T25D10.1.1",4.44711039435177e-40,1.81270913181577,0.629,0.169,6.79918708192442e-36,"8","T25D10.1"
"math-41.1",4.71253661077317e-40,1.58998276147975,0.652,0.179,7.20499722421111e-36,"8","math-41"
"R03H10.7.1",4.8778796225156e-40,1.9372280188178,0.455,0.089,7.4577901548641e-36,"8","R03H10.7"
"F53B2.8.1",4.95229157162246e-40,1.88133174067358,0.553,0.13,7.57155858385358e-36,"8","F53B2.8"
"haf-9.1",5.54894405625119e-40,1.71926190251525,0.644,0.172,8.48378056760244e-36,"8","haf-9"
"K12B6.9.1",5.66795794165623e-40,2.31505119300431,0.523,0.117,8.66574089699822e-36,"8","K12B6.9"
"sek-6.1",5.97865781086508e-40,2.68931337417024,0.371,0.06,9.14076992703162e-36,"8","sek-6"
"alh-1.7",6.64739937933773e-40,1.91440066668331,0.788,0.306,1.01632089110695e-35,"8","alh-1"
"F54D1.6.6",8.65045162658656e-40,1.72357336201974,0.765,0.255,1.32256754918882e-35,"8","F54D1.6"
"gly-19.1",1.04792579158464e-39,2.2679962320632,0.424,0.08,1.60217374275375e-35,"8","gly-19"
"C44H9.7.6",1.0837233294947e-39,2.157380861353,0.735,0.219,1.65690459846445e-35,"8","C44H9.7"
"M01H9.3.5",1.14463044844312e-39,1.8857712673921,0.871,0.398,1.75002549262469e-35,"8","M01H9.3"
"ifd-2.6",1.29115356444748e-39,1.42133267695522,0.682,0.214,1.97404468468376e-35,"8","ifd-2"
"C25F9.14.1",1.37840235295239e-39,1.50266541903109,0.629,0.152,2.10743935742891e-35,"8","C25F9.14"
"nhr-8.8",1.48846508487853e-39,1.77557102566704,0.735,0.234,2.27571426827079e-35,"8","nhr-8"
"cyp-35C1.7",1.76570385172348e-39,1.87789111440273,0.773,0.264,2.69958461890003e-35,"8","cyp-35C1"
"pkc-2.1",1.92813207339153e-39,1.23433369274974,0.523,0.118,2.94792112700831e-35,"8","pkc-2"
"asns-2.6",2.8425084485384e-39,2.41892652980601,0.788,0.275,4.34591116697036e-35,"8","asns-2"
"fut-1.1",3.01843785800625e-39,1.39726129200532,0.606,0.148,4.61488964110575e-35,"8","fut-1"
"acs-22.7",4.18849089057347e-39,1.79221575456688,0.75,0.242,6.40378372259778e-35,"8","acs-22"
"ifo-1.7",4.37331360391042e-39,1.32958100007627,0.818,0.287,6.68635916901864e-35,"8","ifo-1"
"cpt-4.7",4.4959335833518e-39,1.92983423154393,0.727,0.248,6.87383285558656e-35,"8","cpt-4"
"pie-1.6",5.12566073689838e-39,1.34806603661653,0.879,0.317,7.83662270064393e-35,"8","pie-1"
"dsc-4.5",5.74254261382357e-39,1.51745065429897,0.712,0.21,8.77977340227485e-35,"8","dsc-4"
