p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.52327538529654e-34,2.7884540216946,0.818,0.131,6.83738307241425e-30,12,chaf-1
1.8096369404366e-18,2.72411364921482,0.318,0.032,2.73544719916396e-14,12,sdz-33
2.2223787845879e-42,2.70843168210778,1,0.191,3.35934777078307e-38,12,gba-3
2.45002733564015e-29,2.7072907179488,0.773,0.143,3.70346132055365e-25,12,Y55F3BR.11
3.32929533254282e-41,2.69520134975027,1,0.195,5.03256282467173e-37,12,C07D10.5
1.7186824705525e-22,2.66544080271457,0.455,0.055,2.59796042248716e-18,12,pig-1
6.59463372969042e-45,2.64213462314528,0.818,0.091,9.96844834580005e-41,12,his-8
3.58734757191373e-28,2.60929520661132,0.523,0.057,5.42263458970479e-24,12,capg-2
7.51237178041311e-42,2.57439451632143,0.773,0.083,1.13557011832725e-37,12,pole-4
1.9882463934719e-28,2.55817072497457,0.523,0.057,3.00543324837213e-24,12,hasp-1
2.62104188801897e-43,2.55675973665643,0.795,0.083,3.96196691792947e-39,12,knl-1
3.02781961332417e-34,2.53983800177116,0.818,0.125,4.57685212750082e-30,12,fbxa-14
1.33455610702233e-15,2.51898099000991,0.545,0.123,2.01731501137495e-11,12,nhr-178
7.21142295173068e-35,2.51373152171909,0.614,0.061,1.09007869338361e-30,12,lipl-7
1.07598384744933e-44,2.51302301930105,0.75,0.071,1.62645718380441e-40,12,Y47G6A.31
1.71853107662713e-33,2.49475572386776,1,0.245,2.59773157542956e-29,12,atz-1
3.10439466727482e-29,2.49438483367367,0.614,0.08,4.69260297905261e-25,12,div-1
5.40604230984369e-37,2.48431561563836,1,0.229,8.17177355555972e-33,12,rnst-2
9.53980982910088e-39,2.48141491319943,0.955,0.169,1.44203765376689e-34,12,his-7
5.70389174584347e-33,2.47266301966897,1,0.237,8.62200276301698e-29,12,dao-2
1.45614518963985e-36,2.42177530227153,0.75,0.09,2.20110906865959e-32,12,spdl-1
7.92390060961362e-22,2.40763756731916,0.568,0.09,1.1977768161492e-17,12,T13A10.1
2.16714059130778e-21,2.39021077020615,0.523,0.078,3.27584971782084e-17,12,Y37A1A.3
6.97569080125313e-38,2.37951795999479,1,0.184,1.05444542151742e-33,12,his-18
3.34902134177226e-40,2.37556058861716,0.955,0.163,5.06238066022294e-36,12,ugt-53
1.53076642880945e-45,2.36860398551559,0.932,0.11,2.31390653378836e-41,12,cdk-1
1.21159621745419e-32,2.36755875624821,0.727,0.1,1.83144884230375e-28,12,ztf-29
3.56311234522685e-33,2.33300199248168,0.682,0.085,5.38600062104491e-29,12,cbs-1
2.99093824652459e-46,2.31425329782224,0.886,0.101,4.52110225344658e-42,12,ceh-83
9.94435050871924e-16,2.31418233316608,0.364,0.052,1.503188022898e-11,12,kbp-5
8.84745109308981e-25,2.30632441877648,1,0.545,1.33738070723146e-20,12,maoc-1
4.48163523121609e-23,2.25060039672596,0.636,0.11,6.77443981550624e-19,12,ZK742.3
1.51290562398406e-36,2.24176773327802,0.977,0.18,2.28690814121431e-32,12,his-1
2.64396980910571e-22,2.24158753258048,0.545,0.08,3.99662476344418e-18,12,C09G4.4
4.18431477943476e-34,2.23594218815198,1,0.213,6.32501022059358e-30,12,ttr-52
1.38261828507757e-20,2.22224513190418,0.455,0.061,2.08996579972326e-16,12,him-10
7.71084422875792e-43,2.21876549193665,0.864,0.111,1.16557121361905e-38,12,bath-10
4.47685512225707e-24,2.21046498352076,1,0.618,6.76721420280379e-20,12,W02A2.9
3.53624076125957e-36,2.20400343385406,0.955,0.161,5.34538153471996e-32,12,cnc-10
6.32565283330588e-18,2.16217755272418,0.432,0.062,9.56185682282517e-14,12,fbxb-24
9.13662168667805e-22,2.13087687092015,0.591,0.097,1.38109173415825e-17,12,ttr-35
1.03514439300042e-22,2.12634247305009,1,0.49,1.56472426445944e-18,12,his-62
9.80794859573578e-28,2.12461092731692,0.705,0.111,1.48256950973142e-23,12,cyp-13A1
1.0075951023207e-30,2.10444294317401,0.682,0.088,1.52308075666797e-26,12,tost-1
3.05504076108966e-30,2.0902321776214,0.636,0.078,4.61799961446313e-26,12,mcm-4
5.87514001176076e-33,2.08364847408749,0.977,0.199,8.88086164177757e-29,12,his-5
1.89525837062199e-30,2.06764020089621,1,0.217,2.86487255303221e-26,12,fbxc-51
3.15424350199742e-23,2.06019130546722,1,0.525,4.7679544776193e-19,12,B0416.5
1.22117489280531e-23,2.05904873568402,0.477,0.057,1.84592796796451e-19,12,comt-2
9.35889836774236e-25,2.04582705872345,0.614,0.09,1.41469107726794e-20,12,mes-4
8.66448158746992e-48,2.02470861704247,0.977,0.125,1.30972303676195e-43,12,hcp-6
9.8892176052567e-34,1.98586044109502,0.886,0.148,1.4948541332106e-29,12,M79.2
5.38396271505183e-21,1.98172657563419,0.5,0.072,8.13839804007235e-17,12,spd-1
1.33420125212025e-21,1.97110455601394,0.659,0.131,2.01677861270497e-17,12,comt-4
1.20105411028998e-29,1.96873117115834,0.659,0.085,1.81551339311433e-25,12,aspm-1
1.39745532723549e-05,1.9525568855648,0.25,0.07,0.211239347264917,12,gip-2
1.30035429824513e-13,1.94742590578837,0.432,0.086,1.96561555722734e-09,12,pole-2
6.19868533427393e-11,1.94633804912257,0.295,0.049,9.36993275128847e-07,12,tofu-6
1.60680386227077e-33,1.93664297615553,0.795,0.117,2.4288447182085e-29,12,zen-4
8.5413607309445e-23,1.91223710870728,1,0.366,1.29111208808957e-18,12,dhs-9
3.30605872538162e-25,1.90928326601043,0.705,0.116,4.99743836928686e-21,12,R09F10.8
1.04718855019541e-14,1.90279786072715,0.432,0.076,1.58293021247539e-10,12,lin-54
4.97893747871732e-16,1.8834420812104,0.545,0.114,7.52616189282911e-12,12,R10E9.3
1.3207917857496e-06,1.84864175134904,0.25,0.061,0.019965088633391,12,erh-2
2.2038839041782e-29,1.77351865406765,0.682,0.089,3.33139090955576e-25,12,mdf-2
2.37857744388005e-23,1.76007599745033,0.818,0.171,3.59545766416908e-19,12,unc-129
1.64059117435267e-22,1.75018012154608,0.568,0.084,2.47991761915149e-18,12,rnr-1
1.80544697375754e-16,1.7047015426614,0.455,0.073,2.7291136455319e-12,12,srh-25
1.561594977125e-19,1.68068127232863,0.977,0.566,2.36050696742216e-15,12,apy-1
2.70597264982146e-20,1.67684598340213,1,0.637,4.09034825747011e-16,12,ech-1.2
1.16736123210214e-20,1.62224750326547,1,0.425,1.7645832384456e-16,12,F52A8.1
1.59083514249759e-21,1.6050287019078,0.977,0.36,2.40470640139935e-17,12,cyn-8
2.93188365935955e-19,1.58340346484602,0.705,0.152,4.43183533948789e-15,12,cyp-13B1
3.08786392107388e-19,1.56655238833827,0.977,0.378,4.66761510309528e-15,12,lsm-7
7.05172391252827e-18,1.56529564211399,1,0.383,1.06593858661777e-13,12,cpz-1
2.24025363669183e-09,1.53203904085303,0.273,0.047,3.38636739722337e-05,12,orc-3
5.26835487453506e-24,1.52524219385356,0.886,0.188,7.9636452283472e-20,12,F42F12.3
1.20665396088243e-14,1.49181960341763,0.614,0.156,1.82397812726988e-10,12,smc-4
1.06278880907464e-18,1.47355173155255,0.977,0.428,1.60651156379723e-14,12,dhs-2
2.35225252944181e-11,1.44719665986009,0.341,0.062,3.55566492350424e-07,12,aat-4
4.55822871268391e-20,1.44346598967989,0.886,0.229,6.890218522093e-16,12,C54D10.13
3.7954819423777e-17,1.41825812419281,0.955,0.439,5.73725050409814e-13,12,ncbp-2
4.39907167085995e-18,1.40870210536757,0.955,0.358,6.6496367376719e-14,12,rpb-4
1.03380631466929e-10,1.36448444279786,1,0.746,1.5627016252541e-06,12,gst-7
6.4035306648395e-19,1.35493748693859,0.977,0.525,9.67957695297139e-15,12,C05A9.2
3.02378040766359e-16,1.34889251724668,1,0.562,4.57074646422428e-12,12,vwa-8
6.03080129850011e-12,1.33867028108951,0.318,0.051,9.11615924281276e-08,12,T01G1.2
5.40816416871236e-16,1.3107753119859,1,0.503,8.1749809574256e-12,12,serp-1.2
5.63180083868922e-24,1.29519533148673,0.682,0.114,8.51303014776263e-20,12,poml-2
5.67376321896563e-20,1.27130525136703,0.932,0.243,8.57646048178844e-16,12,klo-1
3.01059975157888e-17,1.26984494830807,1,0.56,4.55082258448664e-13,12,yop-1
1.98559287902854e-16,1.26695602021637,1,0.502,3.00142219593954e-12,12,gbh-1
1.04055678973774e-14,1.24354099687682,1,0.456,1.57290564336757e-10,12,ttr-50
2.25132923806896e-15,1.23591529317482,0.455,0.077,3.40310927626504e-11,12,pri-2
4.22161961293413e-11,1.19458121813158,0.318,0.054,6.38140020691123e-07,12,T21E8.4
2.16790856119058e-17,1.18594301221361,0.955,0.389,3.27701058109567e-13,12,tres-1
4.48781787866684e-16,1.15799245498257,1,0.577,6.78378550539279e-12,12,top-1
6.13714968755242e-12,1.14022118232771,0.386,0.071,9.27691546770424e-08,12,ctf-8
1.39309321914665e-11,1.13622761016577,0.841,0.341,2.10579971006208e-07,12,mrps-6
1.56002785290116e-15,1.07197487108641,1,0.434,2.3581381024454e-11,12,F17A9.4
2.86587035281398e-08,1.07042497772926,0.432,0.12,0.000433204962531361,12,mom-5
6.31883109176849e-12,1.05529864805407,0.909,0.429,9.55154507831724e-08,12,snrp-3
3.31889506472482e-15,1.04858946301003,0.955,0.466,5.01684177983804e-11,12,hrpr-1
1.599472526584e-17,1.04171289103195,0.932,0.349,2.41776267118437e-13,12,plin-1
1.54896984927489e-14,1.03888168930127,0.977,0.466,2.34142282416393e-10,12,T10B5.3
2.50207505676427e-13,1.02053062542144,0.932,0.448,3.78213665580487e-09,12,dnpp-1
5.87830346515755e-12,1.01242596360974,0.864,0.357,8.88564351793216e-08,12,rbd-1
0.000335750675215083,-1.47736184127986,1,0.896,1,12,ctc-1
0.0016302849707857,-1.72981991943563,0.568,0.246,1,12,pbo-4
0.00572686838214254,-1.89733565414219,0.364,0.49,1,12,apm-1
6.73398034362047e-06,-2.51865074465469,0.636,0.665,0.101790846874167,12,nrfl-1
0.00015792182961933,-2.52805913925471,0.227,0.471,1,12,cgt-1
0.00697268767385189,-2.63045959895294,0.136,0.311,1,12,slc-17.6
0.00180768317412875,-2.70561629653835,0.75,0.634,1,12,nlt-1
1.38440586874179e-05,-2.90217706405171,0.591,0.649,0.20926679111901,12,gdh-1
0.000330767421631265,-3.0432192373039,0.295,0.496,1,12,his-35
1.39478554574849e-06,-3.19140013443717,0.932,0.752,0.0210835783095342,12,act-5
5.08624586916874e-06,-3.37854260703483,0.136,0.466,0.0768836925583546,12,mans-2
0.00031348143241852,-3.44859731313124,0.227,0.432,1,12,itr-1
1.57100698325716e-07,-3.57030624561896,0.341,0.604,0.00237473415589152,12,gpa-17
7.31024022898766e-06,-3.73222617460179,0.068,0.405,0.110501591301377,12,gst-36
0.000180559720610351,-3.75093554613331,0.023,0.277,1,12,C01H6.4
9.35513452149387e-06,-3.88848871318111,0.273,0.514,0.141412213426901,12,M01G12.9
3.17175120411642e-06,-3.94309013727562,0.045,0.401,0.0479441912014237,12,lmp-2
1.21156454661411e-06,-4.04222996401827,0.205,0.508,0.0183140096866188,12,ampd-1
0.000158329734001129,-4.06409674400395,0.023,0.281,1,12,aex-5
0.000104537942069616,-4.19024809008411,0.023,0.291,1,12,ptr-24
3.58993600771713e-05,-4.30696353950635,0.068,0.366,0.542654726926521,12,rfip-1
4.48695266020483e-05,-4.35401417757311,0.045,0.334,0.678247764116562,12,T05C3.6
1.34559006127445e-05,-4.73263318945904,0.023,0.342,0.203399393662245,12,W02B12.1
2.80667998149591e-05,-5.32209666906948,0,0.297,0.424257746002922,12,cbl-1
0.000881682330434,-5.41563453755082,0.068,0.284,1,12,cpr-9
6.25375811768762e-07,-5.46205284794267,0.091,0.46,0.0094531807706966,12,gst-4
6.17327001205822e-05,-5.4740529931484,0.023,0.302,0.933151495022721,12,C18A11.3
8.53054462082279e-05,-5.50559300011583,0,0.269,1,12,oac-14
1.02394273423816e-05,-5.54418193401019,0.045,0.366,0.154779183707441,12,T16G12.1
1.35038946011362e-09,-5.94460641758636,0.114,0.567,2.04124870790775e-05,12,ifd-2
2.12991577929206e-06,-5.98687132367701,0.068,0.416,0.0321958069197788,12,R09H10.5
0.00017581708206212,-6.04723781525313,0.045,0.3,1,12,F28B4.3
1.06524345144923e-06,-6.16627653946461,0,0.372,0.0161022200121066,12,M28.8
1.00963206674902e-07,-6.27247519115202,0.023,0.439,0.00152615983209781,12,Y16B4A.2
0.000140059668076586,-6.28121993216291,0,0.256,1,12,lys-4
3.11968640179634e-06,-6.29657057823747,0,0.348,0.0471571796495535,12,T01D3.6
5.25197071290111e-06,-6.34431661909119,0,0.337,0.0793887892962131,12,mct-4
3.4898841345532e-05,-6.41652003019325,0,0.291,0.527530885779061,12,ctsa-4.2
2.5710076533058e-05,-6.50470465520713,0,0.299,0.388633516873705,12,ttr-44
1.95027381045399e-07,-6.5309565867955,0,0.408,0.00294803389188226,12,C12D12.1
2.97381942407029e-06,-6.59165872510807,0,0.349,0.0449522544142466,12,clec-83
8.50762457163496e-07,-6.62434667052336,0.023,0.397,0.0128601253024834,12,Y51F10.7
9.63959943612336e-07,-7.02207652605186,0,0.374,0.0145712185076441,12,ZK1320.2
3.1667641749725e-06,-7.11445124600974,0.068,0.408,0.0478688072688843,12,asp-6
4.02672477616791e-07,-7.14964042805653,0.023,0.412,0.00608679717165542,12,ctsa-3.1
1.02403398730488e-07,-7.15882515327092,0,0.42,0.00154792977521006,12,T19D12.1
6.04247029135264e-06,-7.29210157535896,0,0.333,0.0913379809240865,12,clec-63
2.35545321961299e-13,-7.42162274251523,0.045,0.653,3.560503086767e-09,12,ttr-41
1.05432394493525e-07,-7.59316091751728,0.023,0.438,0.00159371607516412,12,T25C12.3
1.29938923291896e-06,-7.6636940347198,0,0.368,0.019641567644803,12,dod-19
2.54977049590529e-08,-7.67130138819621,0,0.447,0.000385423308161044,12,Y39G8B.9
2.63617002188152e-08,-7.69575254836128,0.023,0.463,0.000398483460507611,12,ctsa-2
3.78859366521448e-08,-7.81709461970181,0,0.44,0.000572683818433821,12,clec-17
0.000119858411537551,-8.0176458411785,0.023,0.286,1,12,ctsa-1.2
4.32426496441635e-10,-8.08031907994389,0.045,0.546,6.53655892021176e-06,12,nep-17
7.55847391666525e-11,-8.2782006201601,0.068,0.584,1.14253891724312e-06,12,Y119D3B.21
3.89415841992103e-09,-8.3964024371772,0,0.482,5.88640986755262e-05,12,irg-7
8.94509768003149e-11,-8.73372001981742,0.045,0.57,1.35214096531356e-06,12,asp-3
4.07706435187888e-12,-8.90240124887113,0.114,0.642,6.16289047430011e-08,12,lec-9
1.94178916213934e-11,-8.98865481303152,0,0.569,2.93520849748982e-07,12,spp-5
1.55500139429845e-11,-9.2295731389486,0.068,0.606,2.35054010762154e-07,12,asp-1
