"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"his-64.3",4.30043209224853e-70,2.75641864401566,0.975,0.149,5.76687943570527e-66,"5","his-64"
"F42F12.3",2.89103750023666e-69,1.435130928249,0.925,0.118,3.87688128781736e-65,"5","F42F12.3"
"igcm-3.4",3.32698444147431e-69,1.62649927296502,0.988,0.14,4.46148613601705e-65,"5","igcm-3"
"dig-1.1",3.77341496435203e-69,1.51824745583128,0.963,0.129,5.06014946719607e-65,"5","dig-1"
"his-11.3",1.27034197846035e-68,2.70839075751404,1,0.177,1.70352859311533e-64,"5","his-11"
"T19H5.4",1.93104178918824e-68,1.02198659110098,0.9,0.109,2.58952703930143e-64,"5","T19H5.4"
"inx-3.1",2.40503666343514e-68,1.7775996245485,0.95,0.123,3.22515416566653e-64,"5","inx-3"
"ncam-1.1",3.18950283842868e-68,1.81489618370948,0.925,0.123,4.27712330633286e-64,"5","ncam-1"
"C35E7.5",3.3671256499164e-68,1.59766243846702,0.912,0.112,4.51531549653789e-64,"5","C35E7.5"
"his-18.2",1.72370789153114e-67,2.57159428366152,0.938,0.143,2.31149228254326e-63,"5","his-18"
"his-5.2",4.07279815458194e-66,2.4600729143289,0.963,0.17,5.46162232529438e-62,"5","his-5"
"F36A2.3",9.33104223076388e-66,1.33993588519849,0.65,0.038,1.25129276314544e-61,"5","F36A2.3"
"inx-2.1",1.158607153639e-65,1.49771425136625,0.963,0.129,1.5536921930299e-61,"5","inx-2"
"his-3",2.15857743800139e-65,1.73480859246619,0.9,0.121,2.89465234435987e-61,"5","his-3"
"C17E4.20.1",2.57229327666789e-65,1.84542231846266,0.938,0.152,3.44944528401164e-61,"5","C17E4.20"
"clec-196.4",3.46805938031222e-65,3.02324379796885,0.988,0.182,4.65066762899868e-61,"5","clec-196"
"his-2",3.58495115969609e-65,1.12715897909957,0.738,0.062,4.80741950515246e-61,"5","his-2"
"W04A8.4.2",1.23933249305424e-64,2.16917967983686,0.963,0.167,1.66194487318574e-60,"5","W04A8.4"
